rank	degree	gene	p-value
76	360	CSNK2A1	0.0277777777778
77	348	ETS1	0.0287356321839
78	345	KDM1A	0.0289855072464
79	343	CDH2	0.0291545189504
80	331	KMT2D	0.0302114803625
81	303	RNF19A	0.03300330033
82	295	KIF4B	0.0338983050847
83	288	ARPC1A	0.0347222222222
84	284	FGFR3	0.0352112676056
85	272	PCDHGA1	0.0367647058824
86	270	PCDHB8	0.037037037037
87	269	PCDHB15	0.0371747211896
88	266	MEF2A	0.0375939849624
89	264	ZBTB16	0.0378787878788
90	263	RBM5	0.0380228136882
91	260	EPHB6	0.0384615384615
92	259	FOXO4	0.03861003861
93	258	PIK3C3	0.0387596899225
94	256	MYH6	0.0390625
95	247	PRKCZ	0.0404858299595
96	238	EIF4A1	0.0420168067227
97	236	RAC1	0.0423728813559
98	232	ADCY1	0.0431034482759
99	231	RRP7A	0.04329004329
100	230	GABPA	0.0434782608696
101	228	DEPDC5	0.0438596491228
102	226	LAMC2	0.0442477876106
103	226	FGA	0.0442477876106
104	219	NCK2	0.0456621004566
105	215	SLIT2	0.046511627907
106	212	GRIK3	0.0471698113208
107	207	BIRC2	0.048309178744
108	202	IL2RG	0.049504950495
109	201	GATA2	0.0497512437811
110	198	PCDHGA6	0.0505050505051
111	196	ZWILCH	0.0510204081633
112	196	DLG1	0.0510204081633
113	195	TNXB	0.0512820512821
114	193	CACNG4	0.0518134715026
115	191	IL10	0.0523560209424
116	183	SIN3B	0.0546448087432
117	178	SDC2	0.0561797752809
118	176	SNRPE	0.0568181818182
119	175	SMAD2	0.0571428571429
120	175	SIAH2	0.0571428571429
121	175	SRSF9	0.0571428571429
122	174	IGHD	0.0574712643678
123	174	MRPS5	0.0574712643678
124	170	IFNA13	0.0588235294118
125	169	CTR9	0.0591715976331
126	168	BMP1	0.0595238095238
127	167	MTMR8	0.059880239521
128	164	NELFCD	0.0609756097561
129	162	PI4K2B	0.0617283950617
130	159	TRPC3	0.062893081761
131	158	MKS1	0.0632911392405
132	153	PHKA1	0.0653594771242
133	152	FBXW9	0.0657894736842
134	151	PAXIP1	0.0662251655629
135	151	CASR	0.0662251655629
136	149	FBXO15	0.0671140939597
137	148	SCLT1	0.0675675675676
138	147	RTEL1	0.0680272108844
139	146	RPS16	0.0684931506849
140	142	COG2	0.0704225352113
141	139	HSP90B1	0.0719424460432
142	139	PCNA	0.0719424460432
143	135	SNRNP70	0.0740740740741
144	134	HINFP	0.0746268656716
145	133	COPS3	0.0751879699248
146	132	CWC22	0.0757575757576
147	132	PARVA	0.0757575757576
148	131	AMHR2	0.0763358778626
149	130	DDX21	0.0769230769231
150	130	MED24	0.0769230769231
151	129	MAP1LC3C	0.077519379845
152	127	ADRA1A	0.0787401574803
153	126	PPIH	0.0793650793651
154	124	CPSF7	0.0806451612903
155	123	PRDM1	0.0813008130081
156	122	LNX1	0.0819672131148
157	120	IFNA17	0.0833333333333
158	118	PLAU	0.0847457627119
159	117	RBPJ	0.0854700854701
160	117	PPP1R12A	0.0854700854701
161	117	UBE2D3	0.0854700854701
162	115	RPS27A	0.0869565217391
163	115	KSR1	0.0869565217391
164	114	KDELR2	0.0877192982456
165	113	ATP6V1C2	0.0884955752212
166	112	GRIN3A	0.0892857142857
167	110	NDUFV3	0.0909090909091
168	109	TCF4	0.0917431192661
169	107	APBB1IP	0.0934579439252
170	106	SMARCC1	0.0943396226415
171	105	RAD50	0.0952380952381
172	104	PSMD11	0.0961538461538
173	104	CD8B	0.0961538461538
174	104	RRP9	0.0961538461538
175	102	EIF4A2	0.0980392156863
176	101	PRMT2	0.0990099009901
177	101	GABRA1	0.0990099009901
178	98	INHBA	0.102040816327
179	98	IGHV1-69	0.102040816327
180	97	SRPK1	0.103092783505
181	97	IGKV4-1	0.103092783505
182	94	RNF43	0.106382978723
183	94	IL11RA	0.106382978723
184	94	CYP2C9	0.106382978723
185	92	SEMA3A	0.108695652174
186	92	HLA-DPB1	0.108695652174
187	91	PSMD3	0.10989010989
188	90	F13A1	0.111111111111
189	89	FEN1	0.112359550562
190	89	ILK	0.112359550562
191	88	CEACAM1	0.113636363636
192	88	MAGED1	0.113636363636
193	87	YWHAH	0.114942528736
194	87	MMP14	0.114942528736
195	86	DCLK1	0.116279069767
196	86	RPL32	0.116279069767
197	86	C1R	0.116279069767
198	85	SUN2	0.117647058824
199	80	IL1B	0.125
200	80	SIPA1L1	0.125
201	80	KCNJ11	0.125
202	79	LY96	0.126582278481
203	78	KLC1	0.128205128205
204	77	TNFRSF10A	0.12987012987
205	76	MMP3	0.131578947368
206	76	FBXW2	0.131578947368
207	75	GSTA2	0.133333333333
208	74	ZEB2	0.135135135135
209	74	NDUFB4	0.135135135135
210	73	FBXW4	0.13698630137
211	73	P4HB	0.13698630137
212	72	RAN	0.138888888889
213	72	CACNA2D4	0.138888888889
214	72	KRT76	0.138888888889
215	69	POLK	0.144927536232
216	68	TUBA3E	0.147058823529
217	68	CCL14	0.147058823529
218	67	ZWINT	0.149253731343
219	66	ACTL6B	0.151515151515
220	66	SLIT1	0.151515151515
221	66	MIA3	0.151515151515
222	65	BCL6	0.153846153846
223	65	NEK9	0.153846153846
224	65	SPP1	0.153846153846
225	65	AGT	0.153846153846
226	65	GALNT6	0.153846153846
227	65	LUC7L3	0.153846153846
228	64	CASP2	0.15625
229	64	EHD1	0.15625
230	62	PLXND1	0.161290322581
231	60	SATB2	0.166666666667
232	60	ADAM30	0.166666666667
233	59	EEF2	0.169491525424
234	59	BRAP	0.169491525424
235	59	IFNA14	0.169491525424
236	58	UNC5D	0.172413793103
237	58	SLA	0.172413793103
238	58	MRPL17	0.172413793103
239	57	DMBT1	0.175438596491
240	57	CCR6	0.175438596491
241	56	GPR17	0.178571428571
242	55	ANKRD17	0.181818181818
243	55	PLEKHG2	0.181818181818
244	55	DNAH12	0.181818181818
245	54	RGS1	0.185185185185
246	54	LTV1	0.185185185185
247	54	INTU	0.185185185185
248	53	PROX1	0.188679245283
249	53	TERF2IP	0.188679245283
250	52	TRIB3	0.192307692308
251	52	PTGER4	0.192307692308
252	52	KRT36	0.192307692308
253	52	IBSP	0.192307692308
254	51	SRPRB	0.196078431373
255	49	RBM25	0.204081632653
256	48	MYO10	0.208333333333
257	48	COMP	0.208333333333
258	48	IL15RA	0.208333333333
259	48	HLA-F	0.208333333333
260	48	KRT82	0.208333333333
261	47	ARAF	0.212765957447
262	47	SERPINE2	0.212765957447
263	44	CHN1	0.227272727273
264	44	POLR3A	0.227272727273
265	44	NPFFR2	0.227272727273
266	44	SEMA3E	0.227272727273
267	43	PRDM16	0.232558139535
268	43	CTC1	0.232558139535
269	43	EFS	0.232558139535
270	43	ARHGAP28	0.232558139535
271	43	TRDN	0.232558139535
272	42	CHEK1	0.238095238095
273	42	SSTR4	0.238095238095
274	42	TPM2	0.238095238095
275	41	AMBRA1	0.243902439024
276	41	SERBP1	0.243902439024
277	41	SPRR3	0.243902439024
278	40	PACSIN2	0.25
279	40	RAPGEF4	0.25
280	40	KCND2	0.25
281	39	AGER	0.25641025641
282	39	TERT	0.25641025641
283	39	EBF2	0.25641025641
284	39	GALNT14	0.25641025641
285	38	RNF168	0.263157894737
286	38	TBX15	0.263157894737
287	38	BGN	0.263157894737
288	37	CXCL2	0.27027027027
289	37	ZMYM2	0.27027027027
290	37	TRAPPC4	0.27027027027
291	37	NDUFB6	0.27027027027
292	36	CRY2	0.277777777778
293	36	ID1	0.277777777778
294	36	IL1RAPL2	0.277777777778
295	36	GSTM1	0.277777777778
296	35	ERG	0.285714285714
297	35	CREM	0.285714285714
298	34	CD33	0.294117647059
299	34	PUM1	0.294117647059
300	33	FUBP1	0.30303030303
301	32	USP13	0.3125
302	32	DYNLRB2	0.3125
303	32	EDNRA	0.3125
304	32	DCAF11	0.3125
305	32	TRA2A	0.3125
306	32	CSTA	0.3125
307	31	ATP2B2	0.322580645161
308	31	L3MBTL2	0.322580645161
309	31	OR5T2	0.322580645161
310	31	CHMP4A	0.322580645161
311	31	SLAMF6	0.322580645161
312	30	IGLC7	0.333333333333
313	30	SLC10A1	0.333333333333
314	30	CAMSAP3	0.333333333333
315	30	CNGA1	0.333333333333
316	30	HS2ST1	0.333333333333
317	30	KCNA3	0.333333333333
318	30	RABGGTA	0.333333333333
319	30	CRB1	0.333333333333
320	30	MUC19	0.333333333333
321	30	SEMA6C	0.333333333333
322	29	KLHL20	0.344827586207
323	29	NTN1	0.344827586207
324	29	LHX2	0.344827586207
325	29	BMP15	0.344827586207
326	28	UBAP2	0.357142857143
327	28	PLA2G4B	0.357142857143
328	28	LGALS3BP	0.357142857143
329	28	EPB41L5	0.357142857143
330	28	ESF1	0.357142857143
331	28	C8B	0.357142857143
332	27	GRIP2	0.37037037037
333	27	DZIP3	0.37037037037
334	27	INHA	0.37037037037
335	27	OR4K13	0.37037037037
336	27	KRT27	0.37037037037
337	26	PURG	0.384615384615
338	26	SNRNP48	0.384615384615
339	26	ATG9A	0.384615384615
340	25	ZNF274	0.4
341	25	TYRO3	0.4
342	25	VENTX	0.4
343	25	DCAF16	0.4
344	25	OASL	0.4
345	25	ARHGEF15	0.4
346	25	POLR3G	0.4
347	25	POLR3H	0.4
348	24	MAFK	0.416666666667
349	24	MTTP	0.416666666667
350	24	OR2AK2	0.416666666667
351	24	OR8S1	0.416666666667
352	24	RLN3	0.416666666667
353	24	EDNRB	0.416666666667
354	24	ARIH2	0.416666666667
355	24	MYO15A	0.416666666667
356	24	SCO1	0.416666666667
357	23	HK1	0.434782608696
358	23	GLP1R	0.434782608696
359	23	KREMEN2	0.434782608696
360	22	OR2B11	0.454545454545
361	22	KLF4	0.454545454545
362	22	NFIA	0.454545454545
363	22	AQP2	0.454545454545
364	22	STRADA	0.454545454545
365	22	IQSEC1	0.454545454545
366	22	CD1C	0.454545454545
367	22	RASSF5	0.454545454545
368	22	CPLX1	0.454545454545
369	21	ESRRB	0.47619047619
370	20	SLC38A9	0.5
371	20	RBM4	0.5
372	20	ZHX3	0.5
373	20	SCP2	0.5
374	20	RXFP2	0.5
375	20	AKR1C2	0.5
376	20	WLS	0.5
377	19	OR14I1	0.526315789474
378	19	TIMM23	0.526315789474
379	19	B4GALT7	0.526315789474
380	18	ANAPC16	0.555555555556
381	18	MEF2B	0.555555555556
382	18	DDX41	0.555555555556
383	18	CSRNP1	0.555555555556
384	18	MAPK8IP2	0.555555555556
385	18	DAPK2	0.555555555556
386	18	ABHD2	0.555555555556
387	18	OR5A2	0.555555555556
388	18	HOXC5	0.555555555556
389	18	ABCG8	0.555555555556
390	18	KCNA2	0.555555555556
391	17	U2AF2	0.588235294118
392	17	MECP2	0.588235294118
393	17	ACADM	0.588235294118
394	17	MYT1L	0.588235294118
395	17	RAB5C	0.588235294118
396	17	TMX2	0.588235294118
397	16	LPIN1	0.625
398	16	DOK5	0.625
399	16	KLF11	0.625
400	16	OR10T2	0.625
401	16	WRNIP1	0.625
402	16	EPPK1	0.625
403	16	IVNS1ABP	0.625
404	16	OR7E24	0.625
405	16	OR2K2	0.625
406	16	PFKFB4	0.625
407	16	OR1L4	0.625
408	16	WDR18	0.625
409	16	DIS3L2	0.625
410	16	RAP2B	0.625
411	16	VDAC3	0.625
412	15	POU1F1	0.666666666667
413	15	BTF3	0.666666666667
414	15	PPP1R9A	0.666666666667
415	15	PLS3	0.666666666667
416	15	NMBR	0.666666666667
417	15	UROD	0.666666666667
418	15	STX10	0.666666666667
419	15	ADAM8	0.666666666667
420	15	TOMM40L	0.666666666667
421	15	CERS4	0.666666666667
422	15	IST1	0.666666666667
423	14	SUB1	0.714285714286
424	14	PNKP	0.714285714286
425	14	OR5D13	0.714285714286
426	14	MEIS2	0.714285714286
427	14	CD1A	0.714285714286
428	14	WHAMM	0.714285714286
429	14	RAB3B	0.714285714286
430	14	PDHB	0.714285714286
431	14	SYP	0.714285714286
432	14	LSAMP	0.714285714286
433	14	AP4M1	0.714285714286
434	14	ASTN1	0.714285714286
435	13	DLX2	0.769230769231
436	13	CYP7B1	0.769230769231
437	13	MSX1	0.769230769231
438	13	DCDC1	0.769230769231
439	13	SPN	0.769230769231
440	13	ABCD3	0.769230769231
441	13	GAS6	0.769230769231
442	13	CHST12	0.769230769231
443	13	DISP2	0.769230769231
444	12	CARD6	0.833333333333
445	12	ZNF227	0.833333333333
446	12	DNAJC10	0.833333333333
447	12	HAND1	0.833333333333
448	12	HPGDS	0.833333333333
449	12	ZKSCAN1	0.833333333333
450	12	MIP	0.833333333333
451	12	GGN	0.833333333333
452	12	POP5	0.833333333333
453	12	KCNJ14	0.833333333333
454	12	RPF2	0.833333333333
455	12	CHMP1B	0.833333333333
456	11	DUSP22	0.909090909091
457	11	CRTC3	0.909090909091
458	11	DMTF1	0.909090909091
459	11	JAM3	0.909090909091
460	11	ACAP2	0.909090909091
461	11	GMEB1	0.909090909091
462	11	ASB14	0.909090909091
463	11	CHCHD3	0.909090909091
464	11	GSTA1	0.909090909091
465	11	LCT	0.909090909091
466	10	CBX4	1.0
467	10	ONECUT2	1.0
468	10	AMACR	1.0
469	10	CLDN19	1.0
470	10	GMPS	1.0
471	10	CD6	1.0
472	10	GLRB	1.0
473	10	CTSA	1.0
474	9	NCAPH2	1.11111111111
475	9	ADIPOR1	1.11111111111
476	9	DNAH6	1.11111111111
477	9	ZNF257	1.11111111111
478	9	HHEX	1.11111111111
479	9	KLHL40	1.11111111111
480	9	ZNF626	1.11111111111
481	9	OR1L6	1.11111111111
482	9	ARHGEF25	1.11111111111
483	9	OR52M1	1.11111111111
484	9	ANXA7	1.11111111111
485	9	NMB	1.11111111111
486	9	F13B	1.11111111111
487	9	RNF13	1.11111111111
488	8	PTPN18	1.25
489	8	HMBOX1	1.25
490	8	MX2	1.25
491	8	PFN4	1.25
492	8	GYG2	1.25
493	8	SBNO2	1.25
494	8	ZNF609	1.25
495	8	CELF3	1.25
496	8	CARD14	1.25
497	8	OR9K2	1.25
498	8	HSD17B4	1.25
499	8	CETP	1.25
500	8	DHRSX	1.25
501	8	SLC30A4	1.25
502	8	ARHGEF40	1.25
503	8	SYNRG	1.25
504	8	ATP4A	1.25
505	8	SULT2A1	1.25
506	8	SLC10A6	1.25
507	7	OR7G3	1.42857142857
508	7	ATG4D	1.42857142857
509	7	DUSP3	1.42857142857
510	7	ACHE	1.42857142857
511	7	ERAP1	1.42857142857
512	7	NOSTRIN	1.42857142857
513	7	RGS6	1.42857142857
514	7	BATF2	1.42857142857
515	7	COL25A1	1.42857142857
516	7	BEGAIN	1.42857142857
517	7	MSGN1	1.42857142857
518	7	OPCML	1.42857142857
519	7	ARL6IP5	1.42857142857
520	7	OXER1	1.42857142857
521	7	SLC6A15	1.42857142857
522	7	CFHR4	1.42857142857
523	7	TSEN15	1.42857142857
524	7	LCE1D	1.42857142857
525	6	APOA2	1.66666666667
526	6	ZNF229	1.66666666667
527	6	TAS2R20	1.66666666667
528	6	ZIK1	1.66666666667
529	6	TNS3	1.66666666667
530	6	MMS22L	1.66666666667
531	6	SIRT7	1.66666666667
532	6	PLOD3	1.66666666667
533	6	ABCG1	1.66666666667
534	6	WTIP	1.66666666667
535	6	RASSF4	1.66666666667
536	6	CLCN5	1.66666666667
537	6	CSGALNACT1	1.66666666667
538	6	CRYBA2	1.66666666667
539	6	KCND1	1.66666666667
540	6	MXRA8	1.66666666667
541	6	MIPEP	1.66666666667
542	6	MEGF8	1.66666666667
543	6	ATOH8	1.66666666667
544	6	SULT1B1	1.66666666667
545	6	LHX1	1.66666666667
546	6	OSBP	1.66666666667
547	6	RCAN2	1.66666666667
548	6	UBASH3B	1.66666666667
549	5	ZNF549	2.0
550	5	PLA2G12A	2.0
551	5	P2RX1	2.0
552	5	DMP1	2.0
553	5	ZBTB45	2.0
554	5	CEP120	2.0
555	5	ZBTB9	2.0
556	5	PTGDR	2.0
557	5	ATP4B	2.0
558	5	CBX7	2.0
559	4	PPP1R10	2.5
560	4	NQO1	2.5
561	4	ZNF354B	2.5
562	4	ZNF17	2.5
563	4	SLC20A1	2.5
564	4	KCTD10	2.5
565	4	ZNF234	2.5
566	4	ZNF766	2.5
567	4	ZNF548	2.5
568	4	CLIP4	2.5
569	4	SEC63	2.5
570	4	TDP1	2.5
571	4	KREMEN1	2.5
572	4	SERPINB1	2.5
573	4	SS18L1	2.5
574	4	PROP1	2.5
575	4	DPAGT1	2.5
576	4	ATIC	2.5
577	4	HTRA4	2.5
578	4	ACBD5	2.5
579	4	TMEM108	2.5
580	4	KCTD15	2.5
581	4	PIK3IP1	2.5
582	4	ZNF22	2.5
583	4	SLC30A8	2.5
584	4	TSGA10IP	2.5
585	4	DPH2	2.5
586	3	SNRPA1	3.33333333333
587	3	NDRG1	3.33333333333
588	3	TRIM10	3.33333333333
589	3	ZNF148	3.33333333333
590	3	OR6C68	3.33333333333
591	3	BCL2L14	3.33333333333
592	3	NBR1	3.33333333333
593	3	TGM4	3.33333333333
594	3	PRDX3	3.33333333333
595	3	RNF25	3.33333333333
596	3	MYO1G	3.33333333333
597	3	KRIT1	3.33333333333
598	3	FCRL4	3.33333333333
599	3	AAMP	3.33333333333
600	3	CDC42EP4	3.33333333333
601	3	TEKT3	3.33333333333
602	3	NMT2	3.33333333333
603	3	PLEKHN1	3.33333333333
604	3	RAB25	3.33333333333
605	3	TRPC4AP	3.33333333333
606	3	TBC1D15	3.33333333333
607	3	ATMIN	3.33333333333
608	3	AREL1	3.33333333333
609	3	ABCB11	3.33333333333
610	3	INPP5K	3.33333333333
611	3	PTF1A	3.33333333333
612	3	SH3YL1	3.33333333333
613	3	TBC1D25	3.33333333333
614	3	NEU3	3.33333333333
615	3	PJA1	3.33333333333
616	3	PGM1	3.33333333333
617	3	OXCT1	3.33333333333
618	3	EMC1	3.33333333333
619	3	CYP26A1	3.33333333333
620	3	SLC30A10	3.33333333333
621	3	HTRA1	3.33333333333
622	2	NXT1	5.0
623	2	LDHAL6A	5.0
624	2	ZNF546	5.0
625	2	NFATC2IP	5.0
626	2	ZNF561	5.0
627	2	ZNF81	5.0
628	2	OTUD7B	5.0
629	2	GLDC	5.0
630	2	LMCD1	5.0
631	2	APPBP2	5.0
632	2	NLRP9	5.0
633	2	CLDN15	5.0
634	2	PTP4A2	5.0
635	2	CD5L	5.0
636	2	DPCD	5.0
637	2	NEK5	5.0
638	2	CLEC16A	5.0
639	2	MOB3C	5.0
640	2	NMT1	5.0
641	2	QDPR	5.0
642	2	MSRB1	5.0
643	2	SPAG8	5.0
644	2	SLC51B	5.0
645	2	RD3	5.0
646	2	TSPO2	5.0
647	2	MAOA	5.0
648	2	PDE9A	5.0
649	2	GSX1	5.0
650	2	SUCLG2	5.0
651	2	GGNBP1	5.0
652	2	CPM	5.0
653	2	RAB22A	5.0
654	1	MIB2	10.0
655	1	TAS1R3	10.0
656	1	BCL6B	10.0
657	1	IRF2BPL	10.0
658	1	PLAGL1	10.0
659	1	TFEC	10.0
660	1	TBC1D32	10.0
661	1	HSD17B1	10.0
662	1	ZNF483	10.0
663	1	NEK11	10.0
664	1	ZNF761	10.0
665	1	ZNF578	10.0
666	1	ZNF674	10.0
667	1	FBP2	10.0
668	1	ZNF780A	10.0
669	1	ITGB1BP2	10.0
670	1	KIN	10.0
671	1	ANGPTL1	10.0
672	1	TRAF7	10.0
673	1	GOLPH3L	10.0
674	1	HPCA	10.0
675	1	ZNF727	10.0
676	1	TBC1D22A	10.0
677	1	FCAR	10.0
678	1	KLHL7	10.0
679	1	HPX	10.0
680	1	AGGF1	10.0
681	1	RASL11A	10.0
682	1	DARS2	10.0
683	1	DHFR	10.0
684	1	SLC38A10	10.0
685	1	CRB2	10.0
686	1	CCDC151	10.0
687	1	FOXR1	10.0
688	1	ALG12	10.0
689	1	MIEF1	10.0
690	1	GNPTG	10.0
691	1	DEFA6	10.0
692	1	NPM2	10.0
693	1	LRWD1	10.0
694	1	PLD6	10.0
695	1	CYB561D2	10.0
696	1	ART4	10.0
697	1	NPTX2	10.0
